ticker,company_name,market,sector,industry,internal_category,financial_type,notes,company_name_jpx,market_jpx,sector_jpx,company_name_yf,market_yf,sector_yf,industry_yf,quote_type,currency,country,website,yf_fetch_status
9845.T,Parker Corporation,Standard,Industrials,Industrial Distribution,non_financial,non_financial,,パーカーコーポレーション,Standard,,Parker Corporation,JPX,Industrials,Industrial Distribution,EQUITY,JPY,Japan,https://www.parkercorp.co.jp,ok
9846.T,"Tenmaya Store Co., Ltd.",Standard,Consumer Defensive,Grocery Stores,non_financial,non_financial,,天満屋ストア,Standard,,"Tenmaya Store Co., Ltd.",JPX,Consumer Defensive,Grocery Stores,EQUITY,JPY,Japan,https://www.tenmaya-store.co.jp,ok
9849.T,Kyodo Paper Holdings,Standard,Industrials,Conglomerates,non_financial,non_financial,,共同紙販ホールディングス,Standard,,Kyodo Paper Holdings,JPX,Industrials,Conglomerates,EQUITY,JPY,Japan,https://www.kyodopaper.com,ok
9853.T,"Ginza Renoir Co., Ltd.",Standard,Consumer Cyclical,Restaurants,non_financial,non_financial,,銀座ルノアール,Standard,,"Ginza Renoir Co., Ltd.",JPX,Consumer Cyclical,Restaurants,EQUITY,JPY,Japan,https://www.ginza-renoir.co.jp,ok
9854.T,"Aigan Co.,Ltd.",Standard,Consumer Cyclical,Specialty Retail,non_financial,non_financial,,愛眼,Standard,,"Aigan Co.,Ltd.",JPX,Consumer Cyclical,Specialty Retail,EQUITY,JPY,Japan,https://www.aigan.co.jp,ok
9856.T,"Ku Holdings Co.,Ltd.",Standard,Consumer Cyclical,Auto & Truck Dealerships,non_financial,non_financial,,ケーユーホールディングス,Standard,,"Ku Holdings Co.,Ltd.",JPX,Consumer Cyclical,Auto & Truck Dealerships,EQUITY,JPY,Japan,https://www.ku-hd.com,ok
9857.T,Eiwa Corporation,Standard,Industrials,Electrical Equipment & Parts,non_financial,non_financial,,英和,Standard,,Eiwa Corporation,JPX,Industrials,Electrical Equipment & Parts,EQUITY,JPY,Japan,https://www.eiwa-net.co.jp,ok
9867.T,Solekia Limited,Standard,Technology,Electronic Components,non_financial,non_financial,,ソレキア,Standard,,Solekia Limited,JPX,Technology,Electronic Components,EQUITY,JPY,Japan,https://www.solekia.com,ok
9872.T,"Kitakei Co., Ltd.",Standard,Industrials,Building Products & Equipment,non_financial,non_financial,,北恵,Standard,,"Kitakei Co., Ltd.",JPX,Industrials,Building Products & Equipment,EQUITY,JPY,Japan,https://www.kitakei.jp,ok
9876.T,"Cox Co., Ltd.",Standard,Consumer Cyclical,Apparel Manufacturing,non_financial,non_financial,,コックス,Standard,,"Cox Co., Ltd.",JPX,Consumer Cyclical,Apparel Manufacturing,EQUITY,JPY,Japan,https://www.cox-online.co.jp,ok
9878.T,"SEKIDO Co., Ltd.",Standard,Consumer Cyclical,Apparel Retail,non_financial,non_financial,,セキド,Standard,,"SEKIDO Co., Ltd.",JPX,Consumer Cyclical,Apparel Retail,EQUITY,JPY,Japan,https://www.sekido.com,ok
9885.T,"Charle Co.,Ltd.",Standard,Consumer Cyclical,Apparel Manufacturing,non_financial,non_financial,,シャルレ,Standard,,"Charle Co.,Ltd.",JPX,Consumer Cyclical,Apparel Manufacturing,EQUITY,JPY,Japan,https://www.charle.co.jp,ok
9888.T,"UEX, Ltd.",Standard,Basic Materials,Steel,non_financial,non_financial,,ＵＥＸ,Standard,,"UEX, Ltd.",JPX,Basic Materials,Steel,EQUITY,JPY,Japan,https://www.uex-ltd.co.jp,ok
9890.T,"Makiya Co., Ltd.",Standard,Consumer Defensive,Grocery Stores,non_financial,non_financial,,マキヤ,Standard,,"Makiya Co., Ltd.",JPX,Consumer Defensive,Grocery Stores,EQUITY,JPY,Japan,https://www.makiya-group.co.jp,ok
9895.T,Consec Corporation,Standard,Industrials,Tools & Accessories,non_financial,non_financial,,コンセック,Standard,,Consec Corporation,JPX,Industrials,Tools & Accessories,EQUITY,JPY,Japan,https://www.consec.co.jp,ok
9896.T,"JK Holdings Co., Ltd.",Standard,Industrials,Conglomerates,non_financial,non_financial,,ＪＫホールディングス,Standard,,"JK Holdings Co., Ltd.",JPX,Industrials,Conglomerates,EQUITY,JPY,Japan,https://www.jkhd.co.jp,ok
9903.T,"Kanseki Co., Ltd.",Standard,Consumer Cyclical,Home Improvement Retail,non_financial,non_financial,,カンセキ,Standard,,"Kanseki Co., Ltd.",JPX,Consumer Cyclical,Home Improvement Retail,EQUITY,JPY,Japan,https://www.kanseki.co.jp,ok
9904.T,"Verite Co., Ltd.",Standard,Consumer Cyclical,Luxury Goods,non_financial,non_financial,,ベリテ,Standard,,"Verite Co., Ltd.",JPX,Consumer Cyclical,Luxury Goods,EQUITY,JPY,Japan,https://www.verite.jp,ok
9906.T,Fujii Sangyo Corporation,Standard,Industrials,Specialty Industrial Machinery,non_financial,non_financial,,藤井産業,Standard,,Fujii Sangyo Corporation,JPX,Industrials,Specialty Industrial Machinery,EQUITY,JPY,Japan,https://www.fujii.co.jp,ok
9908.T,"Nihon Denkei Co.,Ltd.",Standard,Industrials,Rental & Leasing Services,leasing,leasing,,日本電計,Standard,,"Nihon Denkei Co.,Ltd.",JPX,Industrials,Rental & Leasing Services,EQUITY,JPY,Japan,https://www.n-denkei.co.jp,ok
9913.T,Nippo Ltd.,Standard,Technology,Electronic Components,non_financial,non_financial,,日邦産業,Standard,,Nippo Ltd.,JPX,Technology,Electronic Components,EQUITY,JPY,Japan,https://www.nip.co.jp,ok
9914.T,"Uematsu Shokai Co.,Ltd.",Standard,Industrials,Industrial Distribution,non_financial,non_financial,,植松商会,Standard,,"Uematsu Shokai Co.,Ltd.",JPX,Industrials,Industrial Distribution,EQUITY,JPY,Japan,https://www.uem-net.co.jp,ok
9927.T,"Watt Mann Co., Ltd.",Standard,Consumer Cyclical,Specialty Retail,non_financial,non_financial,,ワットマン,Standard,,"Watt Mann Co., Ltd.",JPX,Consumer Cyclical,Specialty Retail,EQUITY,JPY,Japan,https://www.wattmann.co.jp,ok
9929.T,"Heiwa Paper Co.,Ltd.",Standard,Basic Materials,Paper & Paper Products,non_financial,non_financial,,平和紙業,Standard,,"Heiwa Paper Co.,Ltd.",JPX,Basic Materials,Paper & Paper Products,EQUITY,JPY,Japan,https://www.heiwapaper.co.jp,ok
9930.T,"Kitazawa Sangyo Co., Ltd.",Standard,Industrials,Specialty Industrial Machinery,non_financial,non_financial,,北沢産業,Standard,,"Kitazawa Sangyo Co., Ltd.",JPX,Industrials,Specialty Industrial Machinery,EQUITY,JPY,Japan,https://www.kitazawasangyo.co.jp,ok
9941.T,"Taiyo Bussan Kaisha,Ltd.",Standard,Consumer Defensive,Food Distribution,non_financial,non_financial,,太洋物産,Standard,,"Taiyo Bussan Kaisha,Ltd.",JPX,Consumer Defensive,Food Distribution,EQUITY,JPY,Japan,https://www.taiyo-bussan.co.jp,ok
9950.T,"Hachi-Ban Co., Ltd.",Standard,Consumer Cyclical,Restaurants,non_financial,non_financial,,ハチバン,Standard,,"Hachi-Ban Co., Ltd.",JPX,Consumer Cyclical,Restaurants,EQUITY,JPY,Japan,https://www.hachiban.co.jp,ok
9955.T,"The Yonkyu Co.,Ltd.",Standard,Consumer Defensive,Farm Products,non_financial,non_financial,,ヨンキュウ,Standard,,"The Yonkyu Co.,Ltd.",JPX,Consumer Defensive,Farm Products,EQUITY,JPY,Japan,https://www.yonkyu.co.jp,ok
9959.T,"Aseed Holdings Co.,Ltd.",Standard,Consumer Defensive,Beverages - Non-Alcoholic,non_financial,non_financial,,アシードホールディングス,Standard,,"Aseed Holdings Co.,Ltd.",JPX,Consumer Defensive,Beverages - Non-Alcoholic,EQUITY,JPY,Japan,https://www.aseed-hd.co.jp,ok
9969.T,"Shokubun Co., Ltd.",Standard,Consumer Cyclical,Restaurants,non_financial,non_financial,,ショクブン,Standard,,"Shokubun Co., Ltd.",JPX,Consumer Cyclical,Restaurants,EQUITY,JPY,Japan,https://www.shokubun.co.jp,ok
9972.T,"Altech Co., Ltd.",Standard,Industrials,Specialty Industrial Machinery,non_financial,non_financial,,アルテック,Standard,,"Altech Co., Ltd.",JPX,Industrials,Specialty Industrial Machinery,EQUITY,JPY,Japan,https://www.altech.co.jp,ok
9973.T,"KOZO Holdings Co.,Ltd.",Standard,Consumer Cyclical,Restaurants,non_financial,non_financial,,ＫＯＺＯホールディングス,Standard,,"KOZO Holdings Co.,Ltd.",JPX,Consumer Cyclical,Restaurants,EQUITY,JPY,Japan,https://kozohd.co.jp,ok
9976.T,"Sekichu Co., Ltd.",Standard,Consumer Cyclical,Home Improvement Retail,non_financial,non_financial,,セキチュー,Standard,,"Sekichu Co., Ltd.",JPX,Consumer Cyclical,Home Improvement Retail,EQUITY,JPY,Japan,https://www.sekichu.co.jp,ok
9978.T,"Bunkyodo Group Holdings Co., Ltd.",Standard,Consumer Cyclical,Specialty Retail,non_financial,non_financial,,文教堂グループホールディングス,Standard,,"Bunkyodo Group Holdings Co., Ltd.",JPX,Consumer Cyclical,Specialty Retail,EQUITY,JPY,Japan,https://www.bunkyodo.co.jp,ok
9979.T,Daisyo Corporation,Standard,Consumer Cyclical,Restaurants,non_financial,non_financial,,大庄,Standard,,Daisyo Corporation,JPX,Consumer Cyclical,Restaurants,EQUITY,JPY,Japan,https://www.daisyo.co.jp,ok
9980.T,MRK Holdings Inc.,Standard,Consumer Cyclical,Apparel Manufacturing,non_financial,non_financial,,ＭＲＫホールディングス,Standard,,MRK Holdings Inc.,JPX,Consumer Cyclical,Apparel Manufacturing,EQUITY,JPY,Japan,https://www.mrkholdings.co.jp,ok
9982.T,"Takihyo Co., Ltd.",Standard,Consumer Cyclical,Apparel Manufacturing,non_financial,non_financial,,タキヒヨー,Standard,,"Takihyo Co., Ltd.",JPX,Consumer Cyclical,Apparel Manufacturing,EQUITY,JPY,Japan,https://www.takihyo.co.jp,ok
9986.T,"ZAOH Company, Ltd.",Standard,Industrials,Industrial Distribution,non_financial,non_financial,,蔵王産業,Standard,,"ZAOH Company, Ltd.",JPX,Industrials,Industrial Distribution,EQUITY,JPY,Japan,https://www.zaohnet.co.jp,ok
9993.T,"Yamazawa Co., Ltd.",Standard,Consumer Defensive,Grocery Stores,non_financial,non_financial,,ヤマザワ,Standard,,"Yamazawa Co., Ltd.",JPX,Consumer Defensive,Grocery Stores,EQUITY,JPY,Japan,https://www.yamazawa.co.jp,ok
9994.T,Yamaya Corporation,Standard,Consumer Defensive,Beverages - Brewers,non_financial,non_financial,,やまや,Standard,,Yamaya Corporation,JPX,Consumer Defensive,Beverages - Brewers,EQUITY,JPY,Japan,https://www.yamaya.jp,ok
9996.T,"Satoh & Co., Ltd.",Standard,Consumer Defensive,Food Distribution,non_financial,non_financial,,サトー商会,Standard,,"Satoh & Co., Ltd.",JPX,Consumer Defensive,Food Distribution,EQUITY,JPY,Japan,https://www.satoh-web.co.jp,ok
7699.T,Omni-Plus System Limited,グロース（外国株式）,Industrials,Industrial Distribution,non_financial,non_financial,,オムニ・プラス・システム・リミテッド　ＪＤＲ,グロース（外国株式）,,Omni-Plus System Limited,JPX,Industrials,Industrial Distribution,EQUITY,JPY,Singapore,https://www.omniplussystem.com,ok
9257.T,YCP Holdings (Global) Limited,グロース（外国株式）,Financial Services,Asset Management,securities,securities,,ＹＣＰホールディングス（グローバル）リミテッド　ＪＤＲ,グロース（外国株式）,,YCP Holdings (Global) Limited,JPX,Financial Services,Asset Management,EQUITY,JPY,Singapore,https://ycp.com,ok
8301.T,Bank of Japan,出資証券,Financial Services,Banks - Regional,bank,regional_bank,,日本銀行　出資証券,出資証券,,Bank of Japan,JPX,Financial Services,Banks - Regional,EQUITY,JPY,Japan,https://www.boj.or.jp,ok
8421.T,Shinkin Central Bank,出資証券,Financial Services,Banks - Regional,bank,regional_bank,,信金中央金庫　優先出資証券,出資証券,,Shinkin Central Bank,JPX,Financial Services,Banks - Regional,EQUITY,JPY,Japan,https://www.shinkin-central-bank.jp,ok
